transaction_id,user_id,timestamp,amount,transaction_type,payment_method
"3c8441ae-51e6-47d1-b37d-e123745460f6","5e33c2cf-b301-4665-a30c-2bfb6c75ff0d","2026-05-25T03:54:53.673Z",28187,"Betting Wallet Top-up","Bank Transfer"
"61c0196b-ce8d-49b8-a591-c2aeb9f8f24c","cb49c0c6-2fef-4208-adcd-eea76f14bc64","2026-05-24T20:27:48.550Z",46445,"Airtime","Bank Transfer"
"e968e97e-4128-4a15-bbcd-ab91277eb95a","c905a204-95a9-424e-b339-766bc2990374","2026-05-25T03:32:43.416Z",24431,"P2P Transfer","USSD"
"effa2055-e663-4eb7-85c9-3dd61dc4eb85","38728209-0026-4a7d-a5a7-4156594ab567","2026-05-24T23:08:38.331Z",130647,"Utility Bill","Cards"
"a3a517e0-690d-42fd-ae9b-a5de37fa2413","042b0128-4dae-4400-9f30-502f322ca500","2026-05-24T16:42:29.125Z",16670,"Airtime","USSD"
"3fc2766e-340a-40f0-b9ae-6af12b7e9530","fdb1c850-447f-4132-bb32-f34a8d148a6f","2026-05-25T01:32:01.067Z",47998,"Airtime","Cards"
"15666afe-5a5d-45a9-8e6b-fe758e65afe5","ea4bfd27-ac65-4b7c-911f-6f05d1dab079","2026-05-24T15:23:39.940Z",35690,"P2P Transfer","Bank Transfer"
"e1f6f340-c01e-44ed-869e-b58d908a7122","46369412-f65d-42ea-a3a1-0e2e2fcbc7ec","2026-05-24T21:09:32.327Z",135290,"Utility Bill","Bank Transfer"
"ce99ec35-9cfc-4a8f-9074-2264288d99ff","32ef48de-9e7c-484a-afbb-492400480748","2026-05-25T10:12:04.234Z",12663,"Utility Bill","USSD"
"2ad06f84-6160-495e-8e7f-fb9e44e96504","493bc47f-a7df-43e4-ba37-6f0e47b931d3","2026-05-25T11:14:06.387Z",31942,"P2P Transfer","Bank Transfer"
"0e17e2f5-52c4-4987-9e9d-6e20dd5a9f04","2e4c9c70-99cc-479c-9be8-0515c851283b","2026-05-25T07:57:18.859Z",105835,"Airtime","USSD"
"ba48d277-0aec-44e2-a5dd-ae327bd6cf9b","15aa5ab6-17d7-4517-8989-ac831fde45f5","2026-05-25T04:31:37.254Z",119740,"P2P Transfer","Bank Transfer"
"17286e16-ad6a-497f-9a5c-dbb9aad3b38b","4a4ac78b-2a1c-48b8-bb26-7038aa2ee515","2026-05-24T22:11:17.492Z",21402,"P2P Transfer","Bank Transfer"
"2e6e92d5-b2bd-45a4-a2d9-a6d1b2d65046","81d0a6a5-fc57-4728-883b-14f54850ea29","2026-05-24T19:15:16.981Z",122521,"Utility Bill","Bank Transfer"
"75a9e8e0-3b8f-4a3f-b3bb-576d833de37d","a93e94a3-47bb-4657-942d-78e54c01e0d5","2026-05-25T11:42:00.219Z",112324,"Utility Bill","USSD"
"01554260-5369-45c5-b798-74c8d1833bdb","52e5abda-f112-44a0-a56e-ebc03653a68c","2026-05-25T14:36:58.767Z",80625,"Utility Bill","Bank Transfer"
"e3ead598-867f-4c64-bc1c-8ea929c41b9e","abd9f1d4-da08-458c-8794-b8564349d11c","2026-05-25T05:52:45.677Z",51542,"Betting Wallet Top-up","Cards"
"ab789f90-a073-404d-8457-f7a4a169dd37","d091babe-a4ce-472d-bbbb-69c2f143dafd","2026-05-24T17:07:20.559Z",26888,"Betting Wallet Top-up","USSD"
"e7fb2965-e545-4687-b47b-546bd51f79cd","6e1e9ccd-75f2-42f8-a23c-167f0be804a4","2026-05-25T03:18:26.894Z",106213,"Utility Bill","Cards"
"64f5f2ab-e5a2-4a64-b64f-9a093045a12e","12d6940f-1b24-466f-9805-b020d7741191","2026-05-25T14:32:39.511Z",38011,"Airtime","Bank Transfer"
"e6db3565-5881-446d-9dd3-0c7cdc70dfff","806cf435-4ced-449f-8060-d9ecd929bd6e","2026-05-24T15:17:27.051Z",94552,"Airtime","Bank Transfer"
"dbbb7eff-bede-45ee-a5ed-05c80f041506","f3ddfb11-4953-4e69-ae95-ae3d9ceea0d0","2026-05-25T09:12:22.617Z",130691,"Betting Wallet Top-up","Cards"
"10b1178a-abfb-4cf2-ab9c-e60e15ddaaba","7636d014-edde-4d7c-bbda-5dd85afe88c8","2026-05-25T05:39:24.239Z",68717,"Betting Wallet Top-up","USSD"
"e608a5de-461e-417b-a6d2-aceb153e3397","66d730e0-b953-4e21-9d9e-bad0502b8c2d","2026-05-25T12:09:21.519Z",82134,"Betting Wallet Top-up","Bank Transfer"
"781411e2-4c70-4112-b463-205b053ef5ff","85cdaf31-6f8a-4112-a123-78bd03d6929f","2026-05-24T21:37:05.225Z",137988,"P2P Transfer","Cards"
"c302d592-041f-414d-961c-37c858f6d437","46c88d42-98c5-48b9-b223-ed20e337ff18","2026-05-25T00:10:40.682Z",40654,"P2P Transfer","USSD"
"5488390d-a200-4bab-9896-2ba795e6c0d1","f804864d-587a-446f-8344-69064fced731","2026-05-24T19:28:07.592Z",95168,"Utility Bill","Cards"
"c494bce5-a884-4764-acf7-8437180f0f23","0d8782eb-ed1a-45ea-90bd-0c2a66675663","2026-05-24T22:29:25.845Z",71054,"Airtime","Cards"
"a0846c02-c753-4149-bc3f-f5c2a2872ed3","9bd491a6-2e29-4af0-a519-9a201ddfa851","2026-05-25T07:34:20.787Z",73210,"Airtime","Bank Transfer"
"daa60bdf-7461-4332-9c9e-997aad1f6e0c","e7fd184f-7608-478a-8460-ce6900c36fb8","2026-05-24T21:03:02.811Z",32336,"Betting Wallet Top-up","Cards"
"cc3d726e-ae2a-4b9c-9e39-1f916c0d2402","74ebce83-8745-41ca-8d2c-6b4832234f71","2026-05-24T18:07:41.847Z",69263,"Utility Bill","Bank Transfer"
"67f243d5-5d04-4588-90b6-79de3a15bd9b","e0299add-6405-4afa-b873-fd6e80949e57","2026-05-24T23:00:28.789Z",23634,"Betting Wallet Top-up","Bank Transfer"
"4ac92976-0613-4ad6-a57f-bfb6dfd85f46","6853d8ce-a24c-4f19-a2d0-dda690bc4ab3","2026-05-24T17:06:47.419Z",73941,"P2P Transfer","Cards"
"09c9270e-86d0-4ef8-a14d-ec42f745aba3","06d0560a-3e06-425d-903c-09e354dbcfc9","2026-05-24T16:44:40.305Z",82965,"Betting Wallet Top-up","Cards"
"ca927ce8-b824-4287-8268-4fc680eef0a2","6fbde5f6-9bbf-47bd-962e-c6fb5a9b4505","2026-05-24T15:28:02.387Z",83696,"Airtime","Bank Transfer"
"55f7c4ea-8a9e-4ba6-b957-c3e6f4c4d9d1","4c48d172-9f69-4767-b6e2-9f37c00ae774","2026-05-25T07:28:57.479Z",120679,"Airtime","USSD"
"0fe7fe9d-b635-4845-b834-3005c95d54df","45322875-df66-4655-a9a8-615a1287c023","2026-05-25T12:30:59.897Z",38966,"Utility Bill","Cards"
"08c469f9-c89d-411d-90ba-52602cb0359b","559377a6-7570-46d6-b807-ef3e084bf6ed","2026-05-24T18:57:07.505Z",36868,"Airtime","USSD"
"197f40c4-d8ab-4ef8-bdcc-3ba10d7795ae","4d97e65a-4515-4725-91b8-03c156bf008a","2026-05-24T23:10:16.622Z",87405,"P2P Transfer","Bank Transfer"
"33d7111c-14e3-4dfb-85a1-79f3b69e10b7","0e75ef3a-c48f-4022-8988-3b8db7910418","2026-05-24T16:38:59.076Z",100469,"P2P Transfer","USSD"
"5a6a630c-27e8-48a6-97c3-e8cece29e8d2","58fb0e31-ca03-4a46-8b15-4e5ce37bdb98","2026-05-25T07:14:38.744Z",65863,"P2P Transfer","Bank Transfer"
"aa6a265b-b906-43d8-8340-435bf35dc769","44ae39ba-9f46-47b6-8c5e-37f0aaede4c3","2026-05-25T13:25:51.853Z",100932,"Airtime","USSD"
"ac787291-8b66-42db-84fb-ad149c7ef7bf","6968511b-adab-4ab4-9166-d5c398c573e9","2026-05-25T14:45:06.720Z",54954,"Airtime","USSD"
"337aadec-bff1-4315-a7e8-3445db2ced88","7051cb4b-c84c-4afe-a413-66ac53ad69da","2026-05-25T00:09:18.745Z",31030,"P2P Transfer","USSD"
"6b4c0f23-df41-493f-b75c-7be3a1a6ee3d","ffb8450b-f520-4847-8f28-97566fecbf1a","2026-05-24T19:12:24.897Z",9220,"P2P Transfer","Cards"
"e9788148-6e94-4249-b7dd-18f4993201d8","8850b627-e78b-4f3b-8c9c-6ada98d7334f","2026-05-25T07:30:36.237Z",57511,"Airtime","Cards"
"c7b59179-27f1-423e-b64e-76cb1d7f057a","06433d57-4fc1-4aca-b222-367d2d54f26d","2026-05-25T08:46:29.559Z",105414,"Betting Wallet Top-up","Bank Transfer"
"bc1dbb52-ea64-4d48-a11f-f760995f9b92","57402561-4c0d-4ee9-96cb-430b48fd70a8","2026-05-25T00:44:52.268Z",92931,"P2P Transfer","Bank Transfer"
"12bda4fd-6902-41da-9533-e1d73913c848","541cf812-144d-4089-bbcf-89e2b13a4d59","2026-05-24T15:51:45.870Z",97603,"Utility Bill","Cards"
"b4d190c6-925e-489d-9ca2-16c55c4af490","4a1b1600-4bb4-43d2-a774-d1757b14d303","2026-05-25T05:21:35.323Z",79102,"P2P Transfer","Bank Transfer"
"1b83f090-289a-4cc9-9c1d-ba606b80ddf6","e1d218e7-e5a0-4b3f-900b-ad02fcf0b29b","2026-05-25T08:34:17.359Z",86339,"Betting Wallet Top-up","Bank Transfer"
"160e6a98-fc71-4d6d-aa9c-e449b380f4c1","c9c7a9e9-ac78-45c2-bf2d-65477b37d21e","2026-05-25T01:32:01.498Z",77033,"P2P Transfer","USSD"
"d6e87f24-1a7a-4cc1-a012-4e9613a74459","140d7bb6-116c-43e4-a715-8428b428f901","2026-05-24T16:22:21.293Z",81784,"Airtime","Cards"
"46210e6d-21a8-4fff-8147-14523638055a","267c918a-dbe7-41ab-8a57-782438372816","2026-05-25T07:53:32.064Z",87916,"Utility Bill","Bank Transfer"
"ddc52676-3ce0-46dd-9878-0597222ced28","269aa74a-c2a5-4ba3-8fc2-82f3ee3db1f6","2026-05-24T20:13:28.738Z",136962,"Airtime","Cards"
"d7565fa4-a3ff-4ddc-97b2-6b436c035f04","4dd1b593-bfaa-4b42-baee-6da89be24ae7","2026-05-25T08:53:11.687Z",81282,"Utility Bill","Bank Transfer"
"06e1e9eb-4907-44dc-9b58-dcd9aecb9328","35a8af7f-b672-45a9-b126-e46f76915668","2026-05-25T12:09:08.193Z",14385,"Utility Bill","USSD"
"13321a3e-ef7a-457a-b58f-251071bfb5f5","5f641e77-552f-4a4e-a65f-5d84408d1130","2026-05-25T06:46:58.452Z",40880,"P2P Transfer","USSD"
"e05028a7-4ce8-49b6-b1c1-7e550c446923","49a89e25-33e7-4835-aa17-126d17f9e1cf","2026-05-24T23:22:20.617Z",40286,"P2P Transfer","USSD"
"c1511efc-4a64-4767-b228-513f1b2a20bb","c9078f8d-e18c-4c8f-b542-7514a48e5c7f","2026-05-25T05:04:46.984Z",122706,"P2P Transfer","USSD"
"fbb0ffd9-fb84-4b72-913f-aaf1b9dc990f","006e0b39-7891-4107-b502-fd2a5767dc32","2026-05-24T17:15:45.612Z",31612,"P2P Transfer","Cards"
"28cc8638-2e9b-4b19-b5d6-a2a2dd223761","d117a88d-ad85-4f2c-a752-d51b48679074","2026-05-25T09:35:55.358Z",77576,"P2P Transfer","USSD"
"1ea867fd-d8ee-48c5-a819-cfefabc72897","fcdfbe0c-b3d1-4fde-886a-2bb526c4d7ff","2026-05-24T19:07:01.274Z",135149,"P2P Transfer","Cards"
"98aaa8a8-5180-4e38-804d-00c1f9f090a2","8249ee38-debb-4669-80bb-ac0567e22872","2026-05-25T06:51:53.019Z",54666,"P2P Transfer","Cards"
"4a77d681-32ef-4a1c-893b-1b56d4e7924a","1450b482-2d2e-41e7-88d5-4ce46fcd03f4","2026-05-25T12:24:13.343Z",89753,"Airtime","Cards"
"b251cc54-9ad8-43c0-b328-70549651906d","87bd80dd-9c00-4507-adbb-d403b0d8c66d","2026-05-25T09:46:16.052Z",22781,"Betting Wallet Top-up","Cards"
"5530a4c7-c5cc-4f8e-9834-391a0ed07473","8198777a-b6f3-492e-8e0d-e76bae76e453","2026-05-25T03:16:19.822Z",83624,"Betting Wallet Top-up","USSD"
"2b547ad7-0bb1-4557-86a9-fecd7021d046","ab7db5e7-d389-40bf-aea5-08aefe3d5d5d","2026-05-25T08:29:56.425Z",79092,"Betting Wallet Top-up","USSD"
"9082994b-b67f-4235-af94-c2e5d2e802cc","28434759-82dd-46dd-b3e5-89cb928785cf","2026-05-25T09:41:51.512Z",78497,"Airtime","USSD"
"092efe8a-2f78-4eb9-80db-99d991207b8f","15dd745b-9ccd-47fc-af21-8a3d886397f6","2026-05-25T03:57:48.476Z",99712,"Utility Bill","USSD"
"21700bd4-9652-4a5e-aa9b-594412a7aa97","2c8bfb82-557f-4c37-b82f-d5789c4ff0ee","2026-05-25T09:57:34.446Z",38617,"Utility Bill","USSD"
"50ba0b80-08c1-489b-bc4e-63e5b97a0881","aedcafc2-b0ed-4f30-b126-c801d3c3cbdf","2026-05-25T13:14:05.733Z",12777,"Betting Wallet Top-up","Cards"
"2af9bdd9-b081-4c1b-8919-a98ece6c1eaa","b89a0fe4-9cf4-4bc8-94fd-30fa9e80d711","2026-05-24T21:00:40.834Z",46314,"Airtime","USSD"
"5321c2f8-93c3-413d-99e2-0138774f3b88","ae338e05-4191-4bf1-9658-8db5d4bbbd8c","2026-05-25T01:39:05.014Z",70969,"Airtime","USSD"
"712a0a59-c298-44e0-b992-78398a6dc71c","28171f98-fa11-4c89-be2f-a810f2cec055","2026-05-25T12:07:09.102Z",64422,"P2P Transfer","Bank Transfer"
"df40d68e-cfc3-4b86-a318-f27ceb9daea8","cc26583e-28c3-4690-9420-30681b01a493","2026-05-25T08:13:07.618Z",47817,"Airtime","USSD"
"83a7a05d-c27f-487c-aa75-50584e992a21","41576cd6-e79a-4609-a9f3-cc917058e91e","2026-05-25T10:29:16.041Z",148721,"Airtime","USSD"
"2fa11437-468b-42dc-85de-a6d84236b3a6","6df0508b-c35f-4169-87e2-b61728a9f9b9","2026-05-24T23:54:24.274Z",44306,"Betting Wallet Top-up","Cards"
"1d7614c3-a071-4b1b-91c1-84dc0ed7d256","4c77e271-8178-4d2b-9f02-58800364bcf2","2026-05-25T07:23:15.945Z",75354,"Betting Wallet Top-up","Cards"
"0eef2617-0d59-4e0a-8909-2355f9963f3c","95c16a98-12e8-4f14-9054-0465ee0abd52","2026-05-25T05:56:13.674Z",145799,"Airtime","USSD"
"d7831846-7906-4c7e-a9db-1c2c69fd1dbe","1bfc2d70-7518-40a7-b318-57dc19436107","2026-05-24T20:55:19.610Z",45227,"P2P Transfer","Cards"
"0f3cd614-a1b6-4fb9-af38-b4b06b02cff1","081c0dd1-ebdb-4cfc-87fe-6b63685e1a53","2026-05-24T20:22:06.757Z",63171,"P2P Transfer","USSD"
"8635c9ab-9eb9-466b-8c9c-fcfeeee25959","e8e244f0-2330-4d84-be5f-ce9bbdced4b3","2026-05-25T07:26:59.251Z",29448,"P2P Transfer","Cards"
"3396ec20-fe2c-493a-a30e-633412712aae","b03945fb-4968-4206-a62a-0deba3f1ded0","2026-05-24T19:11:22.859Z",48680,"Betting Wallet Top-up","Cards"
"1227994b-acb1-41f6-a2bd-b60d58a7ead4","6bcccfb0-c588-44de-a000-8e01f46cb28d","2026-05-25T01:36:34.633Z",143486,"Utility Bill","Bank Transfer"
"e4387566-17c7-447f-8710-33af9da4a069","240421c4-dd72-4f1a-9175-f5e072b57d36","2026-05-25T12:03:46.267Z",88897,"Airtime","Bank Transfer"
"6fd54964-b1a2-4e24-9504-d6b006867f75","149cc53b-8c6e-470e-ab41-9a43a57c7178","2026-05-25T10:27:36.044Z",44237,"Airtime","Bank Transfer"
"eda8dff8-c622-4f07-9429-34e48d1707bf","e4893d3b-c0b9-484c-83d6-34fb91a5d5b2","2026-05-25T00:17:15.062Z",130243,"Airtime","Bank Transfer"
"e83e0a85-eae6-4629-91b2-0e0b70fb1cd3","6cf43b36-e1df-475d-a663-038faf804e49","2026-05-25T10:14:01.183Z",94735,"Betting Wallet Top-up","Bank Transfer"
"e7167869-5cf4-44d1-aa79-c7b965a75ba4","2fba9651-a72f-455d-a24e-52cfec4e99fb","2026-05-25T04:40:17.373Z",90284,"P2P Transfer","Cards"
"6b627194-be15-4c97-b0a2-a36130f7294e","9b6be0dd-d9bb-4eb2-a22e-fcda2ff01b1a","2026-05-24T19:59:33.224Z",90851,"Airtime","USSD"
"8faf4bda-a5cc-4857-b7c1-6740e13d1966","480518a1-9b27-4077-bc97-66dbebe2678e","2026-05-25T05:22:34.722Z",134939,"Betting Wallet Top-up","Cards"
"30fbae90-214f-42a4-a1e9-d6b390c71d0c","f4db3a1e-6786-4476-a8e1-c0ef508b1285","2026-05-24T16:15:05.942Z",43403,"P2P Transfer","Bank Transfer"
"ba88e9f5-08cd-4e09-8020-15cf0ab8fce8","e367f729-6693-435e-9f46-56c966c29b71","2026-05-25T09:35:30.604Z",144903,"Betting Wallet Top-up","Bank Transfer"
"441889e8-9a03-4424-8e00-6925bf526c39","169fed5c-f6cc-4b33-8a4a-4f62d9fcfb9f","2026-05-25T12:21:13.608Z",54974,"P2P Transfer","Bank Transfer"
"f65e7bfc-cc87-4acc-b02a-6876a6aea0fc","baf8aece-a38a-4883-9ab4-ab2e7234ed46","2026-05-25T11:55:59.522Z",38324,"Utility Bill","USSD"
"b3eae471-5d8f-428b-9b28-f36f06bd0238","746b20bb-55e1-44e7-9b88-f652494e86b7","2026-05-25T14:52:05.159Z",9053,"P2P Transfer","Cards"
"1bd786cf-39f4-4b73-89be-176ad75ccc21","4243957a-4b16-40aa-97dc-a6bd0c00254a","2026-05-25T07:30:45.529Z",111659,"P2P Transfer","USSD"
"eff2bfe1-4717-4a5e-9e42-dc66475921ed","ec946c68-1a9f-4e4a-a22f-d9db7bec6bd9","2026-05-25T13:03:23.378Z",40987,"Betting Wallet Top-up","Cards"
"15675f4c-6617-4874-a43c-ef5cf4b0190b","3c240d58-d34b-4318-90a4-7c9ec19d8ecd","2026-05-24T16:13:06.874Z",72264,"Betting Wallet Top-up","Bank Transfer"
"5ef55c74-43c9-4f65-b890-0b7ce59de80c","2e82ae53-7945-448b-99dc-52509f8f1007","2026-05-24T21:35:52.025Z",85319,"Airtime","USSD"
"4a687bba-ee83-45a4-bddd-687ec4eaf650","d73ac3a9-dac1-4088-88a0-ffc2d0e0282e","2026-05-25T06:26:55.493Z",146361,"Utility Bill","USSD"
"70fcb5bd-4d67-4189-a943-dd654151131c","a8166c2b-f9a8-4f6d-9203-8f5e302c2b9b","2026-05-25T01:45:16.384Z",56193,"Betting Wallet Top-up","USSD"
"e5e3ec19-5d3b-46c9-9a2e-fe1c5ee9559d","6c435a85-a67b-49a7-a2b5-494135bad863","2026-05-25T11:53:11.462Z",3557,"Utility Bill","USSD"
"85f3019e-de4c-4caa-a07b-f7cffc1696f0","ab0b5c58-b708-4f18-8cb4-7aedc19b35a4","2026-05-25T07:32:05.613Z",18445,"P2P Transfer","Cards"
"fc040813-e8e9-47a8-9d4a-9ce4a00c99a2","43d3af5a-214c-46d6-b855-9e565eb9ccfc","2026-05-25T06:56:29.150Z",55330,"Utility Bill","Bank Transfer"
"4c629861-7b98-40a0-8341-3bb1e62374d4","24a4bed8-8336-4b1f-b77f-01e867bc950f","2026-05-24T17:42:09.289Z",60947,"Betting Wallet Top-up","Bank Transfer"
"33560b91-dbc3-48a1-96d3-76c6cbcaa057","a56391cb-a348-4411-af74-999d4f9773f8","2026-05-24T20:08:07.858Z",38245,"Utility Bill","Cards"
"2ade8f75-6215-4ce0-82ea-2d0636491b0c","5a58da63-18af-4921-bbfa-f3f0e4bebcdc","2026-05-25T04:31:58.259Z",50209,"P2P Transfer","Cards"
"88e76a8b-08f6-4ca4-bcc2-8f84e4c44db1","253b4c89-0ae2-4354-9330-438e57be01da","2026-05-24T23:34:51.598Z",75785,"P2P Transfer","Bank Transfer"
"abd7cf8b-636a-4b23-ad5a-562b07c1dbe9","6bdad316-0efb-42ed-bf97-e99f99358224","2026-05-24T18:01:43.978Z",4098,"Utility Bill","Bank Transfer"
"390b301a-4f26-49b6-b160-ef516cbfccaf","1f6992ed-9b3c-4946-9d7f-e28925f85e93","2026-05-24T21:30:42.235Z",42244,"P2P Transfer","Bank Transfer"
"768d34b5-d3be-4eb6-be6b-98927107b25b","0f6fe961-f334-4dc4-abe4-12742eb3a60e","2026-05-25T11:04:10.899Z",114915,"Airtime","Bank Transfer"
"77cda8e1-610b-458c-89e0-d8eb243417f6","c81b5ae7-4072-4292-85b2-4b1c9a29e83f","2026-05-24T22:03:52.156Z",50404,"Utility Bill","Bank Transfer"
"43bb49a3-ab27-4226-a818-5c754f527d3e","78ff1c00-0033-45ae-9a92-7da3ac5f51e9","2026-05-25T05:28:57.834Z",92488,"Airtime","Cards"
"de1576ae-8377-4896-853f-14b81a9b75bd","4d63cdb9-3db4-481b-b421-8ea24d25eb59","2026-05-24T21:12:26.362Z",44860,"Betting Wallet Top-up","Cards"
"952a541f-6c77-4e95-bc53-5d3f70244876","3611ffae-6d42-4746-9403-84870e7dc0b7","2026-05-25T04:24:15.963Z",44421,"Airtime","Cards"
"0e454b76-4bc0-4eb9-a9ec-738ff830db98","0fcbefdc-caa9-4988-9079-57b392077a8b","2026-05-25T00:35:47.691Z",137336,"Airtime","USSD"
"c35b4024-d0a3-4a00-9a4d-a63f400589f5","04a4a030-84be-4bb6-9366-0d07c3d200d0","2026-05-24T18:33:00.157Z",75380,"Betting Wallet Top-up","Cards"
"6525bbaa-9d5f-4df2-95ea-d08a4275a685","72b4148f-4759-413e-80e4-273b9dde3a1c","2026-05-25T10:00:28.625Z",101707,"Airtime","USSD"
"36698f85-baf2-40fb-afaf-6193814d2a86","72458963-129a-47f2-8669-1d39ec6f5a46","2026-05-25T01:32:11.039Z",711,"Airtime","Bank Transfer"
"bbb0cf71-5cf7-4645-91ed-4b57bb9ec158","3fa5b9a2-188f-495b-b2db-96531bbd3c7f","2026-05-25T09:05:16.413Z",145633,"P2P Transfer","USSD"
"b4835921-491a-4bdb-a8d1-7ae43a476ee6","7ae15d96-0bba-46e2-9e78-a786b50c886d","2026-05-24T15:26:24.223Z",83705,"P2P Transfer","Cards"
"9057aaeb-c173-4f5f-8ef5-36db0e5d4e4a","db49d8bf-ea28-426a-81d0-33aee3e78b1c","2026-05-24T16:53:53.636Z",72717,"Betting Wallet Top-up","Bank Transfer"
"be4a0c8f-402e-455e-9c33-d7f3cad82f5f","79866723-09a9-455c-b2c3-e7f98ea43281","2026-05-24T20:32:41.768Z",81844,"Airtime","Cards"
"2ca0032d-323d-4e9e-a264-086238d50d11","6d9432f3-0e60-4fb7-b491-4c4c397b474f","2026-05-24T18:59:56.521Z",88316,"Airtime","USSD"
"5a700792-5595-431c-8ea0-777cfbae25f7","3c99a76b-ded4-4351-8833-ff6f161470f1","2026-05-25T07:29:49.861Z",118723,"Utility Bill","Bank Transfer"
"f0626726-3dec-42f0-ae18-bc3fe2fe7a43","82162691-0bd6-4daa-a86c-dca0637fb5b6","2026-05-24T22:56:52.046Z",42130,"P2P Transfer","Cards"
"f2c13a4c-f63d-4dbf-b1b4-4927bf5dd989","79501df7-9d5a-4a8a-a43c-d9925ec50816","2026-05-25T10:05:41.166Z",28983,"Betting Wallet Top-up","Bank Transfer"
"f45a1541-289d-4cb8-83b2-dcefe32be3a5","a1fa4782-b7e6-463a-945e-0822a7849373","2026-05-24T19:04:56.814Z",73653,"Betting Wallet Top-up","USSD"
"cb96116a-8059-4e0e-b9cf-bc16eedb6971","8fcf1ab6-e9fe-4f29-8a34-55b25998a558","2026-05-24T19:42:57.551Z",28576,"Airtime","Bank Transfer"
"d8dbdf21-a4d6-4e5d-bce7-a3703668d434","dfba406c-192f-4576-a9d5-d562cca69ae6","2026-05-25T13:43:28.466Z",59413,"Utility Bill","Cards"
"4aa751c1-7a5f-431e-8a2b-ac94f4bca0bc","c6e39223-c8ab-4df5-9132-93baa7ed14a0","2026-05-25T07:45:35.847Z",28823,"P2P Transfer","USSD"
"66443dda-07e4-4255-984f-398048799b12","8c775e15-4e92-4885-8ef7-022d397b5fb8","2026-05-25T10:43:05.502Z",48433,"Utility Bill","Cards"
"6193790f-06a9-42de-8f7d-94d0cc5cc3d8","69d46a21-d22f-4b17-a1ae-a45578dc7390","2026-05-25T11:00:23.201Z",92548,"Betting Wallet Top-up","Bank Transfer"
"626f46b2-9f40-47bb-8c63-bac5f34a8d40","16b9f78e-284c-4f31-be02-0d3af34ff3d4","2026-05-25T02:10:03.665Z",89733,"P2P Transfer","Bank Transfer"
"f25dd3f6-a20e-4ce3-9043-00f1797df6b3","baee20a1-8be3-4ce3-aee6-f4b88acad41d","2026-05-25T12:57:00.602Z",125903,"Utility Bill","Bank Transfer"
"9ae45a5e-be63-41d5-aa26-0520081eb394","aad1230e-eba5-4970-aa76-2dee47917303","2026-05-25T09:28:36.110Z",147082,"P2P Transfer","Cards"
"18aef6cc-e72e-4ff3-8f47-c9ff838527f7","171c7bf8-072b-4b9b-a1a5-80188959e62f","2026-05-25T08:55:32.668Z",20501,"P2P Transfer","Bank Transfer"
"617fbc85-643b-48b5-ac6d-798311d8d847","59496196-6d97-4c7b-9e75-1ea948804533","2026-05-25T12:50:22.937Z",32873,"Utility Bill","Cards"
"cc4c2a8e-4573-4cda-b956-8303c2e009c0","a3e7d95e-7b32-4155-aa5f-364d59cf0b7c","2026-05-25T07:54:26.817Z",107361,"Betting Wallet Top-up","Bank Transfer"
"3029a358-69f8-4d93-b578-18514917d2fb","9dd57008-0a0a-4b58-bea5-76678b34e300","2026-05-25T10:40:50.478Z",19914,"Betting Wallet Top-up","Cards"
"197229b4-da19-4725-9e53-150cf85dc72e","099c2b26-086c-4a29-a2e6-b9a8a483c4ee","2026-05-25T03:44:23.671Z",126988,"Airtime","USSD"
"dcd96f1e-cfd7-4507-9e37-97593551c848","666aa5b7-1d29-4c9a-877b-c1aaa3316dc3","2026-05-25T10:54:03.134Z",99881,"Airtime","Cards"
"24759f2b-8661-4ef0-93d3-c8797bd0e3a5","1045bccb-bd0b-4f49-b502-98aa68ed331f","2026-05-25T09:16:48.446Z",10266,"Utility Bill","Bank Transfer"
"14bf79c7-0ab5-464e-ad2f-e8a8c3b1d9f1","d57ba7a0-198e-4faf-b9c0-e711ae7ba17f","2026-05-25T08:19:10.136Z",15237,"P2P Transfer","Cards"
"a5e3fd5b-fe04-4103-bcc2-2ea17f760ca9","457f2e2a-4e7b-4bb6-b8ea-05812b98f69b","2026-05-24T15:14:45.181Z",94243,"Airtime","Bank Transfer"
"c1b8a34e-5595-4e42-978b-b6cbd00a5607","33828bd2-c768-40ff-ab46-77e71a042dc1","2026-05-24T18:08:33.190Z",44749,"Airtime","USSD"
"6745229b-8764-4976-82d5-66297b9897e6","8b2d7ae1-4220-401a-ac18-9a6e16eaa185","2026-05-25T13:49:17.698Z",141211,"Airtime","Cards"
"6597a4a0-cdef-4d83-8199-f1fbb8f9fb31","238a377c-bde7-4a7f-9959-689a785145d2","2026-05-25T05:57:11.019Z",31297,"P2P Transfer","USSD"
"020f3caa-f615-43ab-a73e-c83f13c4cc46","4dc24366-5ae7-431e-974b-12d5be8e2284","2026-05-24T21:54:36.676Z",145177,"Airtime","Cards"
"f3aa4323-4600-4c5e-9bfd-1814ee70a276","a2bf84d3-09c0-4a4e-8053-d134451c6532","2026-05-25T02:29:09.913Z",41612,"P2P Transfer","USSD"
"93b82bad-7e66-43a5-9e30-91865769802c","6675897e-3469-4bea-b7ee-8dce0a8a5119","2026-05-25T06:00:04.045Z",4245,"P2P Transfer","Cards"
