user_id,signup_date,location,signup_channel,age_group
"b90b90ea-891e-4479-b331-da67b4ddfb01","2026-02-21T13:36:50.075Z","Enugu","iOS","25-34"
"57012d2c-9016-4816-9465-5b58a81dc0c6","2025-09-16T02:53:21.118Z","Jos","iOS","35-44"
"141e028b-d9d9-431c-b1a5-d21c9461fb71","2025-08-03T18:28:37.894Z","Lagos","Android","18-24"
"23aa2bbc-ffe4-4e9e-8d80-bb0cbfe68508","2025-07-29T00:38:16.843Z","Ilorin","iOS","35-44"
"94882a5d-ba59-4827-a2d8-5b0dc4180073","2025-07-01T22:33:43.996Z","Lagos","Web","25-34"
"c381ecf7-5c0b-4083-a789-d985f69872af","2026-03-18T09:29:40.993Z","Abuja","Web","35-44"
"61566976-17f4-4640-854c-edb42b9dbaf9","2025-12-06T01:43:39.377Z","Benin City","Android","35-44"
"57a95398-2212-4b24-a591-8855e4ca4250","2025-08-25T18:21:10.907Z","Jos","Android","18-24"
"30a05033-1bbb-4361-8037-e87406cb4740","2024-06-28T12:57:56.885Z","Jos","Web","45+"
"815ccb79-697b-42e4-8229-2785750c318a","2025-12-10T13:09:51.814Z","Kano","Android","18-24"
"8815ca83-9a15-48b4-957f-df946b943d81","2026-01-20T00:25:26.911Z","Kaduna","iOS","25-34"
"3533545a-2841-4bf0-8afb-0ad9aad4387e","2024-09-18T06:21:02.505Z","Kaduna","iOS","25-34"
"5307c646-bc6d-4c04-aa9e-7109ef9f41a4","2025-10-13T22:02:40.064Z","Jos","iOS","18-24"
"542b969f-29cc-4945-9873-76987e17d745","2024-09-21T11:11:52.711Z","Ibadan","Web","45+"
"1f7edb3a-2116-448c-bbb1-0ebc9b337240","2025-10-13T03:43:46.658Z","Benin City","iOS","18-24"
"c3bb7c3c-c3f5-4fa6-8a2f-4c82361ca2ec","2024-07-20T11:13:47.259Z","Ibadan","iOS","45+"
"8836e6ff-c92c-4be8-a26a-51074606e656","2026-05-02T07:56:18.279Z","Kaduna","Web","45+"
"54c53aae-02da-4681-80cc-d55387d1df30","2025-10-06T09:03:42.777Z","Port Harcourt","iOS","45+"
"e5e36603-4424-4500-870c-3e693072b6ac","2025-01-14T22:20:52.841Z","Port Harcourt","Web","45+"
"9c2b77ed-88e3-45d8-8915-b6edf9fb3bb1","2025-11-29T10:34:54.758Z","Enugu","iOS","45+"
"0f59b9ec-3b73-4876-95ea-a067e9e5a8a9","2024-09-01T21:00:05.720Z","Abuja","Android","18-24"
"4ad9cbe5-83fc-49c7-987c-9a0cf79675e7","2025-06-02T19:39:36.153Z","Kano","Android","25-34"
"e60df403-c797-4631-9cc9-ca4a59756c54","2025-12-27T00:26:57.259Z","Ibadan","Android","18-24"
"40f2a92c-b05d-4937-bc25-bd210fbdcbb3","2025-08-28T22:42:54.802Z","Abuja","iOS","18-24"
"d3ac81f4-2350-4441-a7c4-1c68c6446bad","2025-05-21T22:28:29.905Z","Lagos","iOS","25-34"
"698a0671-1ffc-4ed5-8167-9bd8c55891ad","2025-04-29T07:35:56.579Z","Enugu","Web","45+"
"03926e9d-3a90-4fc2-9b79-9d14dfb5d46a","2026-04-10T23:46:58.912Z","Ilorin","iOS","18-24"
"4fcf8a9f-5e1b-469b-a217-50daa5f2231f","2025-08-23T15:35:40.363Z","Abuja","Android","18-24"
"cf6ad44c-107e-419a-9d37-e61cef7477a0","2025-12-11T05:37:51.444Z","Ilorin","Web","25-34"
"8a061d5e-14f3-483d-90db-f52306dd9940","2025-05-30T05:44:45.592Z","Kano","Web","35-44"
"7d5e04da-f17d-42c4-af3d-a31cf718ad68","2025-05-24T06:14:42.404Z","Kano","iOS","25-34"
"e8857a29-272e-48bf-94d1-aa8ce163469d","2025-11-02T23:18:02.147Z","Jos","iOS","18-24"
"1167d30d-b2f9-4709-9c31-8553e4585098","2025-07-31T00:41:13.359Z","Lagos","Web","18-24"
"8bc99b56-3a1b-4df9-8ab3-7c0a327d6216","2024-10-28T21:45:18.060Z","Ibadan","Android","45+"
"c91f0b50-d260-4b4e-bd6f-3bc73acf2b6b","2025-09-21T00:40:06.105Z","Jos","Android","25-34"
"f7da5fb9-0b32-4904-ae82-8a6f353dd609","2024-07-29T14:33:28.796Z","Port Harcourt","iOS","25-34"
"d79390de-344c-41b5-9635-fce76bbc92b5","2024-12-04T17:11:59.188Z","Port Harcourt","iOS","25-34"
"5c259001-3ef6-4d2e-a1f6-43d6ba93c007","2024-06-22T00:39:39.443Z","Benin City","Android","25-34"
"a3ae3dd1-7d1e-4a29-98a8-311a7626677c","2026-03-28T06:41:06.459Z","Kano","iOS","35-44"
"449f5834-ecfe-44dd-98c8-e4c770885ac9","2024-06-05T09:58:27.539Z","Ibadan","Android","35-44"
"6b78b78c-9963-4c27-aab9-3d12fd3096b4","2025-06-03T10:44:49.700Z","Kano","Web","18-24"
"f0581069-a6b8-4e41-bcc6-c43ef1ccf9ac","2025-07-17T19:10:11.910Z","Kaduna","iOS","18-24"
"27aaed5c-c194-4ce9-96e6-a52e4d1f5e7d","2024-09-02T09:05:36.501Z","Lagos","Android","35-44"
"44c073b9-02b3-4b35-9366-c9ede4b3def2","2025-06-18T23:10:41.467Z","Kano","Android","35-44"
"8d9a26ae-54de-49d5-a971-562bce621a94","2025-04-21T05:11:11.760Z","Ilorin","Web","45+"
"04b1490c-5557-4e6c-ac69-9b7eb72d151b","2024-09-09T18:06:21.164Z","Enugu","Web","25-34"
"418d0faf-91d1-4541-a0b0-a4b9daa8b9bf","2025-12-15T06:51:52.251Z","Kaduna","Web","45+"
"c2b8d725-3041-4584-bcc2-bc616db65a80","2026-02-03T22:07:27.578Z","Port Harcourt","Web","25-34"
"0ddeff09-4510-4803-9929-3d664b236342","2026-02-03T03:13:22.983Z","Kano","Android","18-24"
"fc8b9a96-1ff3-4fd4-b229-4254006529da","2024-09-26T04:37:52.457Z","Kaduna","Web","35-44"
"7b08d937-bf60-4f47-b397-b364833a620c","2025-08-17T00:59:55.014Z","Port Harcourt","Web","25-34"
"0bc7bc46-6eba-42e7-a5f3-c672f871a7c0","2024-09-30T14:15:58.459Z","Kano","iOS","35-44"
"6e6358eb-037b-4248-867d-2d2b4581b34c","2024-08-30T07:49:03.592Z","Kaduna","Android","25-34"
"cb2f5899-034e-42de-b836-b7f7265f55c5","2024-08-01T03:47:06.883Z","Abuja","Android","45+"
"a4b837f5-2e73-446a-b4e5-07ded206a451","2025-01-24T20:23:18.869Z","Enugu","Android","25-34"
"2cff670b-c107-4afa-9544-3734d54a7a49","2024-09-16T12:40:54.491Z","Ibadan","Web","45+"
"04147a07-03b0-4b35-aa05-a48abf433be0","2025-03-15T13:32:32.719Z","Port Harcourt","Web","45+"
"13abb877-52d4-4645-9012-e782b2e9c6ca","2024-11-17T03:39:44.665Z","Ilorin","Web","35-44"
"01b2d83f-7eed-4d43-b266-29eba2164300","2025-01-17T06:50:29.489Z","Enugu","iOS","35-44"
"4b097ac9-8a12-40c1-ad92-62683fcbddfb","2026-02-03T23:21:30.059Z","Benin City","Web","45+"
"0ee358b2-58c7-4f46-b3b5-d012691a611b","2025-12-03T11:58:54.315Z","Ibadan","Web","35-44"
"f944eb04-c34d-414c-9ae1-780d5f1029a7","2025-01-22T10:57:49.703Z","Kaduna","Web","18-24"
"23812bab-2083-4aff-ad3a-623553cc855f","2024-07-02T00:33:53.808Z","Kaduna","iOS","35-44"
"6f3da5e5-2247-4f5e-831d-391ce1e9d27b","2025-05-23T01:05:08.913Z","Kaduna","iOS","18-24"
"1fbe4b54-3eb1-4300-951e-4e3d44d13ab9","2026-01-06T17:13:23.195Z","Ilorin","iOS","25-34"
"5a48c9a4-7d56-4508-b225-cf2e511c59b9","2024-11-12T23:32:19.273Z","Enugu","Android","25-34"
"c0b7e79f-3e81-4f42-ad9c-402b09f392d8","2024-05-28T07:11:03.181Z","Ilorin","Android","45+"
"a2c0dda9-6596-428a-8695-dbfc2e66dbee","2025-05-12T12:46:09.681Z","Jos","Android","35-44"
"8485acbe-b876-4ca0-b0f2-280d61c874cf","2025-06-05T20:35:21.098Z","Lagos","Web","18-24"
"8cdfb438-aedd-4dff-8351-2f32dfa1494c","2025-05-03T02:08:09.463Z","Enugu","Web","18-24"
"b2818964-709c-44a7-a589-810e044f8a10","2024-12-18T10:40:47.795Z","Jos","iOS","35-44"
"a26de7f0-fccc-4291-8015-05a5a125349a","2025-04-05T17:50:10.457Z","Ilorin","iOS","25-34"
"2cd9deea-a8f1-4e1d-82eb-1f9ce5aa98dc","2024-12-15T07:49:44.606Z","Abuja","iOS","45+"
"ae3eda37-b2e8-4a9f-abde-914add504cd5","2025-07-09T10:11:33.808Z","Port Harcourt","Android","18-24"
"2b7439e3-e0cf-4dbc-84b7-22d901280969","2024-11-01T14:08:13.755Z","Ilorin","Android","45+"
"0f80e09f-db80-4513-8478-c5e172ea34d2","2025-02-15T21:26:00.327Z","Port Harcourt","iOS","45+"
"bf491f4f-12bd-49d8-b6a0-074191fbb629","2025-04-21T02:53:13.836Z","Abuja","Web","45+"
"d39e1043-9b58-4bed-8284-bea86bfa253e","2026-05-07T19:19:54.924Z","Jos","iOS","18-24"
"5783f26a-e090-426f-850c-3ed8fefe0967","2025-12-17T02:10:28.261Z","Ilorin","iOS","18-24"
"defc4699-71fd-4a13-99eb-9c5939f6af89","2025-07-27T08:02:07.237Z","Abuja","Android","25-34"
"d40acc2b-bb81-406d-b52e-e07ec0042b5c","2025-10-05T21:24:59.579Z","Enugu","Android","18-24"
"3d2671c9-af85-42e7-a5f4-287b1ac78c84","2025-01-12T22:03:53.698Z","Kano","iOS","18-24"
"3837b67a-53ff-4616-8597-f92362341fe9","2024-11-18T14:05:23.545Z","Port Harcourt","iOS","18-24"
"e3036dba-bb9e-4fb4-9a9e-9a1baaf8544d","2024-11-27T03:27:28.226Z","Abuja","Android","25-34"
"9c238ee1-136f-4102-a3f1-af3513c5f3fa","2024-09-08T09:11:33.538Z","Ilorin","Android","45+"
"ac17e88f-2d6a-48d1-ac5f-bbe2c1d0fff8","2026-01-01T06:53:03.920Z","Abuja","iOS","45+"
"7ac9e1f6-9076-4088-a046-e34ad405b054","2024-06-27T06:04:03.784Z","Lagos","Web","18-24"
"2a47f838-465d-42bf-9d8d-3b8f89c05912","2025-05-02T05:25:23.107Z","Abuja","iOS","35-44"
"69584b22-0ed5-4773-ae16-e1eb751e7dbd","2024-07-11T21:22:52.770Z","Port Harcourt","Web","18-24"
"eac6a917-4429-4fb7-845e-db431793f471","2025-10-02T19:02:37.411Z","Ilorin","iOS","25-34"
"4bd91547-2c4d-48cc-8d95-e9dfb4c6376c","2025-06-30T09:52:38.757Z","Lagos","Android","18-24"
"dd0062eb-3670-4c7a-890f-f30cf3787b2e","2025-07-28T17:02:22.934Z","Kano","Android","18-24"
"30dd664b-3105-4526-b44c-5b023649c78e","2025-05-11T12:32:54.042Z","Abuja","Web","35-44"
"ce17e162-4a11-4820-b66a-b4896240f3d1","2024-08-20T16:56:54.206Z","Port Harcourt","Web","45+"
"0099c589-0b8c-41d6-8bb5-e9e67c7a79ac","2026-02-21T15:12:54.577Z","Abuja","Android","35-44"
"ba613c9f-896d-4fed-a21f-179144be6f31","2025-11-06T08:39:32.690Z","Abuja","iOS","25-34"
"b2ee8afa-a134-450c-a2c2-2590ed06f496","2024-10-17T16:43:15.095Z","Kaduna","iOS","25-34"
"c2c91080-7c34-448f-bac3-0b39a25331a8","2026-03-15T19:37:05.560Z","Kaduna","Web","25-34"
"7f2282be-bdcc-4e76-a1f9-e595022e8119","2024-10-30T11:02:53.865Z","Enugu","Web","35-44"
"bd33abc9-61aa-4b81-9e9d-fc7814e793b1","2025-06-04T09:14:24.316Z","Port Harcourt","iOS","25-34"
"b80932dd-1a45-4b89-be80-542209ea9ffe","2025-10-11T11:36:19.318Z","Abuja","Web","35-44"
"2fee36bd-df6b-4c76-a886-d7464e505796","2024-08-19T22:52:57.555Z","Kano","Web","45+"
"b1aa230a-f057-44ac-a6b3-67a9d9d2bb73","2024-06-05T18:17:40.123Z","Port Harcourt","iOS","35-44"
"0938d321-9387-4478-a215-fdfccc42f2ed","2025-07-29T17:20:43.624Z","Ibadan","Web","35-44"
"84feda5b-f38b-4b99-abb3-a2c2fe75adef","2025-09-30T15:41:26.742Z","Ibadan","Web","45+"
"beee413d-9eee-46b8-a771-e91a0f900244","2025-10-03T07:21:38.880Z","Jos","Android","45+"
"589b1273-7062-4468-97c5-14be56f4f3dc","2025-08-10T19:24:00.273Z","Benin City","Android","35-44"
"c2f56262-c8a7-41b4-91ca-51ec787dc863","2024-11-01T07:25:44.925Z","Kaduna","iOS","45+"
"0763d86e-35ce-4702-bedf-f1560e53a749","2024-05-25T19:54:09.241Z","Enugu","Web","45+"
"f75c9494-9e7f-4de8-a521-993efdb9438a","2025-12-15T18:09:55.992Z","Benin City","Web","35-44"
"e250372b-d1bc-47b5-9f44-7e5ab0379197","2025-07-15T23:52:51.103Z","Port Harcourt","iOS","45+"
"a45e582f-bd44-4a0a-b374-8591a0fad970","2024-11-24T05:07:27.029Z","Kaduna","Web","25-34"
"8b21e9b4-47bc-461f-a70e-b80e0ea07d93","2025-12-13T19:03:42.426Z","Port Harcourt","iOS","25-34"
"ab10e855-a608-46f0-bb06-43667e24a2d3","2024-12-21T11:35:37.135Z","Lagos","Android","35-44"
"688ea251-bc16-441e-9576-629aee27acbc","2024-12-25T04:48:28.111Z","Kano","Android","35-44"
"a1545396-650a-4f1c-81e1-894a194fccd6","2025-04-03T20:22:46.513Z","Ilorin","Web","25-34"
"49dcd895-5054-4937-a0a5-2a9164a4abff","2024-06-08T00:45:13.534Z","Enugu","iOS","35-44"
"46a1bc80-16cb-42b9-9b3d-28f4f63c8cd8","2024-05-31T05:17:14.044Z","Port Harcourt","iOS","35-44"
"66903207-a174-4869-9d2e-3c0b7b7944c7","2025-09-08T00:24:20.347Z","Jos","iOS","18-24"
"36d933ec-b056-4534-8710-cb58136cc1a5","2026-05-03T15:44:51.056Z","Abuja","iOS","35-44"
"27a96607-0b28-47ea-8962-1566ce81b63f","2025-01-03T00:59:02.998Z","Port Harcourt","Web","45+"
"d7982999-b468-4df9-9f49-49df7026dd72","2025-11-03T03:49:53.563Z","Enugu","Android","35-44"
"4a113593-0bfb-4f87-b6b4-c1c51dd0bb8b","2025-05-07T11:42:45.126Z","Jos","Web","45+"
"0e0e7d00-1fa1-4797-b02b-783a7a0c64f7","2024-08-03T16:48:24.792Z","Kaduna","iOS","35-44"
"df53b99d-e5b6-4aee-959e-706e0cdfa6b4","2024-06-28T13:42:27.919Z","Abuja","Android","35-44"
"8a4cdde2-8b42-46c6-a02c-85a43cdcb458","2024-07-15T06:32:24.742Z","Benin City","Android","45+"
"bfd36235-4bb5-4e52-bb3d-9df529fe6bd1","2025-10-07T03:36:34.540Z","Benin City","iOS","25-34"
"8a1730c5-3293-4942-b2d7-8fec865425c5","2025-10-03T05:37:10.869Z","Kaduna","iOS","18-24"
"87d4ed32-41b4-4d51-90e4-c80576a6acb3","2025-12-18T05:46:25.435Z","Kaduna","Web","35-44"
"505b8614-4bdd-4f40-aff4-2bb21f73bf64","2026-04-05T13:36:51.663Z","Enugu","Android","18-24"
"bb568fd2-88e3-47e2-82eb-d6c3de72e3d7","2025-01-14T20:20:34.811Z","Kano","iOS","35-44"
"447433e7-d401-417b-8dab-0cc757d84e9e","2024-09-16T15:36:44.961Z","Kano","Web","25-34"
"2c273f0e-0b84-4688-b655-9449fe836ab4","2024-07-28T09:56:51.846Z","Ilorin","Android","18-24"
"84f789a7-b3d5-4fcc-b485-f0115b416ff5","2025-12-15T06:47:41.877Z","Kano","Web","25-34"
"e806fd3c-7447-4976-a896-405cd8c25944","2024-08-17T10:51:53.629Z","Lagos","iOS","45+"
"32060237-2d9a-4b9b-8f44-a149e4ed66e0","2025-09-03T13:23:47.255Z","Ibadan","Web","25-34"
"3b2813f7-0608-48c6-9bc9-d9014f4f7e5f","2025-06-09T11:41:03.315Z","Port Harcourt","Android","25-34"
"3a7c5859-0e0d-463b-a15b-6fd50de99c70","2025-10-01T05:40:15.581Z","Kaduna","Android","45+"
"0dcbbb1a-22dd-4fea-b70c-ade5771c4393","2025-12-03T12:24:09.025Z","Ilorin","Android","45+"
"d04efee7-0314-4158-ac9f-bc90a9488360","2024-09-22T14:52:43.474Z","Enugu","Android","18-24"
"3c79955b-0dbc-4213-b9a0-cb9326b9abf4","2025-05-06T21:29:02.863Z","Lagos","iOS","18-24"
"a2594008-b37e-4031-8d02-8a3b566e651c","2026-04-20T08:23:11.975Z","Enugu","iOS","35-44"
"d302424c-6f16-464b-bd31-51dd15fadbbb","2026-02-23T04:27:29.151Z","Kano","Android","25-34"
"40931d08-6ff1-412c-a310-3af72997df7a","2024-11-12T13:30:59.320Z","Abuja","Android","45+"
"7adc7344-d414-4312-906d-386245c3ddde","2025-04-02T12:37:00.272Z","Kaduna","Android","25-34"
"ee7bb876-4f75-4775-8659-536aa47f6931","2024-06-26T01:17:07.519Z","Abuja","Android","25-34"
"7f224535-2196-40e8-aa9f-f9f3fb4f831f","2025-05-05T15:53:12.654Z","Jos","iOS","18-24"
"9990e869-f640-4353-a561-d0c3effef76c","2026-03-12T09:51:15.613Z","Lagos","Android","25-34"
"a13298bf-759c-4196-8ab8-7aaf5f24c689","2025-06-28T07:51:04.775Z","Benin City","Web","35-44"
"424ad559-2ae7-4e6d-b950-94b64ed83f49","2025-12-17T01:45:28.759Z","Ibadan","iOS","35-44"
"af7e87cf-8252-497e-bbd6-4d2f333959fa","2024-06-01T22:46:38.282Z","Lagos","iOS","35-44"
"dfa8b99a-9459-4702-90ae-a914f9af8e2e","2025-09-01T01:06:30.310Z","Ilorin","Android","35-44"
"18c50079-931e-4961-83db-eba83b836b1c","2024-07-04T15:44:13.269Z","Enugu","Web","18-24"
"8b526870-f04f-4ef6-9448-8a3aee8a0d8e","2025-03-24T23:42:57.114Z","Port Harcourt","Android","18-24"
"bffb5c0b-34d9-470b-b67a-1e2373aec5e9","2026-02-11T15:55:00.557Z","Enugu","Android","35-44"
"03cb6dab-1d00-4f5a-86ce-3655ea705c73","2025-03-23T23:31:15.118Z","Ibadan","iOS","25-34"
"0d96ee49-d130-4222-b48e-cbe55a23c568","2024-05-25T21:11:38.768Z","Lagos","iOS","45+"
"0c60c2df-9809-47a9-86d2-e9ab6a72b3ca","2025-02-03T01:20:35.198Z","Kaduna","Web","35-44"
"b05c6f3f-06aa-43d8-844f-f8754fceed69","2024-06-18T22:06:34.700Z","Ibadan","iOS","18-24"
"c7eb5bca-7c9d-4dc8-b149-998a5e3fd136","2025-10-22T06:15:38.275Z","Lagos","Android","45+"
"214d3e82-1f43-4672-8cb8-3cf0a06415ab","2025-08-06T09:34:10.649Z","Ibadan","Web","45+"
"94810655-e18b-40bd-9a7d-6f68944c8846","2025-05-21T03:43:37.571Z","Enugu","iOS","45+"
"6eacb696-9a5f-4977-820e-7370eb8fa640","2024-08-06T10:30:33.251Z","Benin City","Android","35-44"
"65ae9da8-721d-47e1-886e-ee1c3538cea5","2026-04-25T23:09:57.074Z","Lagos","Android","35-44"
"7e7c14be-8f82-4514-a441-ab79b498f216","2024-09-16T06:29:32.058Z","Lagos","Android","45+"
"0bba08d2-eb9b-4983-8012-f02170dad398","2025-04-24T02:05:36.983Z","Ilorin","Web","25-34"
"ac08e0f8-f50e-4d30-8e03-616caf7f9479","2025-08-07T20:22:13.449Z","Kaduna","Web","35-44"
"a4136e31-b4bd-45f4-a0c7-ba46a0999210","2024-11-18T09:42:03.677Z","Lagos","Web","35-44"
"8cef2b13-ed76-4fc6-90a8-c7944fc0a23e","2024-05-26T07:03:15.471Z","Port Harcourt","Android","35-44"
"b96f6eca-3888-4b97-964f-d94aacb449b5","2024-07-22T08:23:17.448Z","Benin City","Web","35-44"
"bf2d4cf7-c2fc-44ed-ab93-2cd4d4665014","2025-02-01T05:32:52.421Z","Kaduna","Web","25-34"
"4cf388a1-f5dc-4de9-8501-37509e0167f0","2024-07-02T20:32:03.405Z","Abuja","iOS","25-34"
"eb0bea7e-d230-4886-8ba5-2e148fc65e3b","2024-07-24T20:23:47.293Z","Benin City","Web","25-34"
"3a2e60c2-471f-404a-85af-6ca14034b852","2026-02-28T00:30:56.337Z","Kano","iOS","18-24"
"eec1ea9a-8ad4-46cc-ad32-b3a2c37b3af1","2025-02-26T12:18:34.862Z","Ilorin","Android","25-34"
"c20de3c5-bea2-47ac-9db5-e1648ab8c252","2025-07-22T10:17:50.669Z","Enugu","iOS","45+"
"2aacb7c1-7001-4ed8-8426-2919b1eaae50","2025-12-20T04:01:02.123Z","Benin City","Android","35-44"
"4cce887c-199a-4c90-a049-d3ef7f119713","2025-05-21T02:11:22.458Z","Ilorin","iOS","25-34"
"3ec91707-ef9e-4f14-a78e-24ea5bdf6043","2026-02-24T15:10:53.524Z","Port Harcourt","iOS","45+"
"d6c1cbb0-b424-4096-a0d2-98920f0345c2","2026-05-07T08:53:28.832Z","Kano","Android","35-44"
"851df097-dae8-476e-8af4-fbd1253c02ae","2024-12-05T22:48:21.383Z","Enugu","Web","18-24"
"482e6531-3178-4c85-89ee-dcaef5fff578","2025-10-05T19:05:11.015Z","Port Harcourt","Web","35-44"
"204f2b90-1e63-4a58-8cb1-8f6d719e6e1b","2025-09-20T05:58:21.777Z","Benin City","iOS","45+"
"68571a22-702e-48b7-881f-dd08a4ffdfde","2025-10-22T21:46:45.906Z","Kano","Android","18-24"
"5c9e212a-e629-453d-af65-5b785defb944","2025-01-05T12:07:23.564Z","Ibadan","Android","25-34"
"687a0fe0-5725-46d1-9682-c4729bb56307","2026-03-25T23:40:11.058Z","Benin City","Web","25-34"
"cd283bd4-922d-4f46-9f29-942b2817b1e4","2026-03-21T01:06:53.119Z","Kano","Android","25-34"
"24370671-f814-4a0c-88c2-fa0166042a82","2024-08-27T00:12:29.135Z","Port Harcourt","Web","35-44"
"8763689a-49c2-4827-beac-36750ce650df","2026-04-15T14:24:14.257Z","Port Harcourt","Web","35-44"
"bab7939b-14f2-4227-aac5-f173561104dc","2024-08-17T17:52:00.221Z","Enugu","Android","18-24"
"7e1098a8-e14e-4301-b20d-903f35b49177","2024-12-19T22:53:44.105Z","Lagos","Android","25-34"
"ced817fa-0688-403b-8b97-5137d89ce939","2025-01-17T02:23:24.593Z","Port Harcourt","Android","25-34"
"625af617-118a-4b01-a505-fa3e0180cf86","2025-08-25T15:31:04.854Z","Benin City","Android","25-34"
"d8f34618-e0dd-43b1-8695-a13e7800de57","2025-06-24T12:29:23.965Z","Ilorin","iOS","18-24"
"89f3c759-a944-4580-9108-b2153777a97b","2024-11-19T01:32:04.987Z","Enugu","Android","25-34"
"03843746-6f19-4bbf-a75e-cda93acdb3aa","2025-01-01T06:18:05.713Z","Port Harcourt","Web","35-44"
"9b5d240e-fb82-4ce2-86fd-83e57e7a679f","2024-08-25T14:51:52.357Z","Lagos","Android","45+"
"8f7e5392-f0d0-4ddb-a9ab-3b31ec60c4e1","2025-03-03T20:50:15.419Z","Benin City","Web","35-44"
"421afce9-140f-4c7f-91cf-e60c903346ea","2026-05-10T05:38:39.959Z","Jos","Android","45+"
"4e1dcfe2-9226-4dcb-bafa-3e69a3d06974","2024-12-18T21:29:56.499Z","Ilorin","Android","35-44"
"e6e50190-326c-4c7b-b5ac-21917f01097b","2025-03-25T05:18:17.446Z","Kaduna","iOS","18-24"
"42a1d594-05ad-45c1-acce-c9c6e014a3ba","2026-03-19T06:11:34.655Z","Port Harcourt","Android","25-34"
"d162ac5e-5c93-487e-be4b-ac862c1039d4","2025-06-29T06:39:41.108Z","Kaduna","iOS","25-34"
"408ad0c6-36bc-4359-ab33-3db1ca0aefc2","2025-12-24T15:20:03.654Z","Kaduna","Android","35-44"
"ea588acc-43d0-46b0-ba83-fd3dcd4987fa","2025-09-18T10:58:57.775Z","Lagos","iOS","18-24"
"a5187c2f-53db-479d-b25b-5d0be627b88f","2024-07-06T12:11:21.079Z","Kaduna","iOS","25-34"
"c4208141-2692-4548-96d9-aeaaaf96c5b8","2025-04-15T02:51:45.389Z","Jos","iOS","25-34"
"5e9a5ce1-2122-4a4e-a305-6d9036e3f173","2026-05-20T05:27:12.298Z","Ibadan","Web","25-34"
"811b7486-d0e9-4e2b-9bcd-8fefae5f2a11","2024-09-26T22:08:33.192Z","Ibadan","Android","35-44"
"d133635d-5194-4925-b194-58c762e6f90d","2025-09-23T16:37:28.769Z","Kaduna","iOS","18-24"
"5693c583-5855-4698-a9cc-ee9e17e5682b","2024-07-24T00:45:58.276Z","Enugu","iOS","35-44"
"cac6bb64-d6a6-4a62-9835-ddaebc4941bb","2026-01-07T20:58:24.687Z","Kano","Web","45+"
"8d67b14b-088f-4236-8892-31837490b06b","2025-07-25T03:42:35.468Z","Kaduna","Web","45+"
"45b7c57f-7f5c-432e-a2cb-24be356323db","2025-02-12T19:11:33.936Z","Kaduna","Web","18-24"
"865e855d-2b73-41a8-98d3-31e8c169e2d0","2025-07-15T02:58:27.357Z","Kano","Android","18-24"
"a0fbcf23-1203-4ff1-8e13-1dc059c4c98b","2024-08-12T04:06:46.611Z","Lagos","iOS","45+"
"ad7b479e-98b5-45f0-a506-6383642b117a","2026-02-03T15:49:28.701Z","Port Harcourt","Web","18-24"
"fcd6b5f9-51f4-4d49-b037-44528f924367","2024-11-14T03:41:13.017Z","Kano","Android","25-34"
"a44ceff1-6b18-4d08-bda6-134919454924","2026-02-17T08:50:35.768Z","Ilorin","Android","25-34"
"0da920a7-624f-492b-930a-eaeb97835eaf","2025-09-25T09:09:15.633Z","Benin City","iOS","25-34"
"2d6c6b93-c854-480a-ad7d-95d4ebb243f1","2025-05-14T23:04:25.186Z","Abuja","Android","35-44"
"4f7930a1-4758-4399-b33c-feeb03d47b1b","2025-04-18T12:17:10.657Z","Lagos","Web","35-44"
"46e13d29-c1a7-4114-abce-347bbf050e4d","2024-10-03T02:50:57.024Z","Enugu","iOS","18-24"
"4a493013-bb90-42ac-a875-497f9b0206ec","2025-09-11T08:27:35.764Z","Ibadan","iOS","35-44"
"1d474fef-9b15-44b0-b40d-8cbf540d28f5","2024-10-03T13:30:44.710Z","Jos","Android","25-34"
"9e507e01-db97-476c-ae1f-ec168071f153","2025-05-31T13:20:08.032Z","Ibadan","Web","18-24"
"3f7a651f-cf9e-4c43-a4d7-e4963a4efaab","2024-12-03T00:44:47.632Z","Ilorin","Web","45+"
"5a10b8ed-1688-4ace-a3dc-16414a6d37c9","2025-06-29T08:00:26.709Z","Abuja","iOS","25-34"
"de46db86-1035-4519-8384-d12d9a6dfeac","2025-04-29T09:34:33.264Z","Lagos","iOS","25-34"
"13e52505-61eb-4be9-bcf2-cd4ae3d56f17","2024-10-05T02:12:20.236Z","Ilorin","iOS","45+"
"3b2bf050-d516-451a-9f9f-6ed8feb0ef4e","2025-06-23T14:20:21.139Z","Ibadan","Web","25-34"
"f6cc67fa-86e1-476c-829b-3d1165e87abf","2025-06-02T12:59:20.760Z","Lagos","Android","35-44"
"d6264ba1-11ee-40ad-9290-ce2396ca07b4","2024-09-02T13:52:35.791Z","Enugu","Android","35-44"
"2d0b273f-f97d-4b2d-944e-5ff22cc55d0a","2024-06-26T20:39:08.747Z","Jos","Web","25-34"
"dc729bdf-a209-4a5e-a6b1-676a92be5ab6","2025-10-07T17:52:11.014Z","Benin City","Android","45+"
"cd8a6085-624b-40e0-b643-aa722afec822","2025-04-25T07:26:28.708Z","Ibadan","iOS","35-44"
"5fe5a26f-342d-4a15-b19a-58590ff743d7","2026-01-16T18:53:20.553Z","Ibadan","Android","25-34"
"0e2d42ce-037f-4031-ad35-b3cffc7a05ca","2026-04-08T15:54:12.276Z","Lagos","iOS","18-24"
